revenue,popularity,budget,vote_average,vote_count
2787965087,150.437577,237000000,7.2,11800
961000000,139.082615,300000000,6.9,4500
880674609,107.37678799999999,245000000,6.3,4466
1084939099,112.31295,250000000,7.6,9106
284139100,43.926995,260000000,6.1,2124
890871626,115.69981399999999,258000000,5.9,3576
591794936,48.681969,260000000,7.4,3330
1405403694,134.27922900000002,280000000,7.3,6767
933959197,98.885637,250000000,7.4,5293
873260194,155.790452,250000000,5.7,7004
391081192,57.925623,270000000,5.4,1400
586090727,107.92881100000001,200000000,6.1,2965
1065659812,145.84737900000002,200000000,7.0,5246
89289910,49.046956,255000000,5.9,2311
662845518,99.398009,225000000,6.5,6359
419651413,53.978602,225000000,6.3,1630
1519557910,144.448633,220000000,7.4,11776
1045713802,135.413856,380000000,6.4,4948
624026776,52.035179,225000000,6.2,4160
956019788,120.96574299999999,250000000,7.1,4760
752215857,89.866276,215000000,6.5,6586
310669540,37.668301,200000000,6.2,1398
958400000,94.370564,250000000,7.6,4524
372234864,42.990906,180000000,5.8,1303
550000000,61.226009999999995,207000000,6.6,2337
1845034188,100.025899,200000000,7.5,7562
1153304495,198.37239499999998,250000000,7.1,7241
303025485,64.928382,209000000,5.5,2114
1513528810,418.708552,150000000,6.5,8662
1108561013,93.004993,200000000,6.9,7604
783766341,35.149586,200000000,6.7,4321
1215439994,77.68208,200000000,6.8,8806
1025491110,78.530105,200000000,6.4,4645
459359555,3.857526,210000000,6.3,3525
743559607,89.186492,200000000,7.0,3528
836297228,21.939663,150000000,6.0,3138
1091405097,116.840296,210000000,5.8,3095
491868548,46.985445,200000000,5.7,3530
705717432,89.270217,200000000,6.5,4179
400062763,73.79505,170000000,6.3,2841
559852396,49.98659,200000000,5.8,2033
219851172,51.872839,200000000,5.1,2487
1066969703,59.99541800000001,200000000,7.6,4597
371353001,71.862892,200000000,5.9,2463
1506249360,102.32221700000001,190000000,7.3,4176
531865000,81.834855,200000000,6.7,5560
747862775,118.07869099999999,250000000,7.5,6032
467365246,78.29101800000001,190000000,7.4,4418
197687603,43.349855,195000000,5.5,2598
351040419,61.196070999999996,105000000,7.3,3769
335154643,62.169881000000004,150000000,6.2,2317
407602906,56.523205000000004,180000000,6.7,4794
1123746996,28.529607000000002,195000000,6.1,3299
786636033,75.674458,185000000,5.7,2495
331926147,51.692953,175000000,6.6,1736
538983207,125.114374,185000000,6.7,4641
343471816,65.352913,185000000,6.6,2568
521311860,66.390712,180000000,7.8,6296
258022233,22.57178,140000000,6.1,783
769653595,45.274225,200000000,5.6,4903
325233863,39.744242,200000000,6.6,1095
183987723,85.36908000000001,176000003,5.2,2768
356743061,42.741719,180000000,5.5,2430
748806957,67.391328,180000000,6.7,2629
543934787,139.272042,178000000,6.4,4721
1004558444,187.322927,185000000,8.2,12002
735099082,92.201962,175000000,7.7,6870
381509870,36.167578000000006,175000000,6.0,1423
585174222,120.725053,140000000,7.4,8776
185770160,32.319043,170000000,7.0,2141
222104681,40.748915000000004,170000000,5.1,1020
401128639,60.034162,145000000,5.2,1387
745000000,90.23791999999999,175000000,5.9,7458
173000000,27.082182,175000000,5.3,1151
370541256,79.456485,178000000,7.6,4858
264218220,44.640291999999995,175000000,5.9,992
302469017,32.852443,175000000,5.6,1962
857611174,128.65596399999998,175000000,8.0,6560
966550600,94.19931600000001,175000000,6.7,2892
623933331,77.30019399999999,200000000,6.6,6849
396600000,77.178973,170000000,5.8,3118
758539785,110.62064699999999,180000000,7.0,4496
710644566,243.79174300000003,170000000,7.3,4410
150962475,41.796339,175000000,5.9,1326
714766572,72.22526500000001,170000000,7.6,5764
752600867,44.041185999999996,165000000,6.0,1959
209154322,130.311355,190000000,6.2,2846
652105443,203.73459,165000000,7.8,6135
471222889,62.341073,165000000,7.1,4570
305875730,47.323228,165000000,6.4,1474
389681935,48.775723,165000000,4.9,2491
494878759,67.263269,165000000,7.5,4227
435000000,69.405188,200000000,5.9,2143
773328629,481.09862400000003,170000000,7.9,9742
675120017,724.247784,165000000,8.1,10867
825532764,167.58371,160000000,8.1,13752
77000000,9.476999000000001,15000000,6.5,143
1021103568,108.849621,250000000,7.0,8297
207283925,6.909942,38000000,6.6,3428
333932083,60.269279000000004,150000000,7.3,3292
353624124,3.195174,160000000,7.1,5181
653428261,127.28442700000001,160000000,6.6,3984
215283742,35.580815,150000000,5.8,1470
181674817,21.133748,160000000,5.5,583
299370084,56.268916000000004,170000000,6.5,1725
798958165,42.986467,160000000,6.0,2278
433677183,63.148529,160000000,6.3,2268
440603537,202.04263500000002,155000000,5.8,3631
415686217,49.661984000000004,155000000,6.2,1514
449220945,34.20669,140000000,6.6,1791
709709780,25.468493,150000000,6.6,4040
167298192,39.019228999999996,155000000,5.6,927
938212738,78.14439499999999,150000000,7.4,5494
895921036,101.250416,150000000,7.5,5608
624029371,56.758410999999995,150000000,6.2,2961
585349010,70.867401,150000000,6.9,4853
474968763,53.905592000000006,150000000,6.7,3624
623722818,65.677399,150000000,7.5,4369
374218673,115.040024,150000000,7.5,7359
603900354,44.141021,150000000,6.2,1810
413106170,81.781591,150000000,5.9,1971
373062864,5.954333999999999,150000000,6.2,4021
424988211,73.313918,150000000,6.4,3096
1274219009,165.12536599999999,150000000,7.3,5295
738599701,70.78591,150000000,6.7,3443
644571402,99.499595,170000000,6.8,4755
378858340,434.27856399999996,150000000,7.2,9427
356613439,67.447636,150000000,6.5,2129
449326618,86.493424,150000000,6.6,6525
309979994,41.845878000000006,150000000,6.3,1750
292817841,26.710397999999998,150000000,5.1,510
301000000,44.927634999999995,150000000,5.5,1431
245527149,50.306728,150000000,5.7,2320
682330139,114.52223700000002,150000000,7.1,3224
287594577,29.332905,150000000,5.7,1171
665692281,51.247321,150000000,6.7,1880
318502923,33.769335999999996,150000000,4.7,1151
397850012,63.079003,150000000,6.5,2028
205366737,39.004588,150000000,6.4,1891
38992758,12.362599000000001,150000000,5.5,199
64459316,22.550135,149000000,6.0,874
128388320,48.03528,150000000,5.9,954
272912430,38.73494,145000000,6.7,843
497409852,66.803149,175000000,6.9,2759
746921274,44.989191999999996,145000000,6.4,1808
431971116,54.159392000000004,140000000,5.8,1092
229147509,66.21806,144000000,5.3,2142
553799566,58.485967,140000000,6.4,2482
441818803,91.332849,140000000,6.0,3114
195735876,35.601665000000004,70000000,5.5,841
521170825,56.747978,145000000,6.7,1603
694713380,77.77476999999999,145000000,6.8,3972
306941670,61.788035,145000000,7.1,1922
202026112,25.159167999999998,100000000,5.9,627
456758981,52.341226,140000000,7.3,1895
268031828,101.599427,140000000,5.6,1921
385680446,73.61680799999999,150000000,7.4,4518
821708551,82.502566,139000000,6.8,5265
609123048,100.21391,145000000,7.6,3106
150680864,56.257249,140000000,5.3,1277
76932943,17.88953,135000000,4.9,331
185258983,64.798873,130000000,7.0,2811
285444603,24.855701,140000000,6.3,767
245360480,34.981698,137000000,5.3,1533
371876278,59.325589,130000000,5.4,3025
119269486,21.605567999999998,130000000,5.7,434
85131830,26.074907999999997,137000000,5.9,433
370569774,74.50624599999999,140000000,6.6,7047
361832400,39.604363,135000000,6.0,862
212011111,36.973031,150000000,6.9,790
829000000,99.687084,120000000,6.1,2553
150406466,17.7735,130000000,5.8,373
163712074,62.898336,150000000,6.1,3021
183345589,44.19092,140000000,6.0,1000
532950503,100.635882,135000000,7.3,6396
282570682,44.765377,135000000,6.1,1074
245724603,29.913529999999998,135000000,6.6,2051
373552094,84.366984,132000000,6.5,1346
442824138,45.381501,70000000,7.3,2888
631744560,84.68964799999999,130000000,6.9,3145
519311965,120.09361000000001,130000000,7.0,5880
847423452,76.310119,130000000,7.4,6495
368871007,63.473086,135000000,6.8,1519
591739379,48.572726,132000000,6.2,2322
273339556,38.068736,130000000,6.3,1564
554987477,20.678787,130000000,6.4,451
293329073,48.829437,110000000,6.2,2093
362637473,46.115758,125000000,5.6,2350
371940071,89.938296,130000000,6.7,2061
789804554,79.679601,130000000,7.7,5877
49554002,28.840996999999998,130000000,6.3,694
243843127,42.840582,130000000,5.0,2532
354248063,26.548594,127500000,6.2,542
349424282,115.597753,127000000,6.1,1851
321887208,68.757242,130000000,6.7,1918
976475550,109.984351,125000000,7.5,7006
61648500,39.448066,130000000,5.4,1260
655011224,271.972889,140000000,7.5,6985
752100229,206.227151,125000000,6.6,5584
767820459,45.313196999999995,125000000,6.5,2704
500188435,42.400240000000004,103000000,6.3,978
407711549,2.871739,110000000,6.8,3506
626137675,7.255717999999999,125000000,7.1,2438
334615000,81.49962099999999,125000000,7.0,3886
232713139,47.686442,125000000,5.6,2233
261317921,43.129703000000006,65000000,7.1,1710
61698899,27.220157,160000000,6.4,510
276572938,90.33681,130000000,6.0,2651
238207122,50.073575,125000000,4.2,1418
345141403,45.419668,123000000,6.2,1386
544272402,41.380094,125000000,6.2,2392
546388105,54.931334,125000000,5.9,1928
325756637,25.752118,120000000,6.2,597
289047763,60.810722999999996,130000000,5.4,2589
609016565,51.328145,120000000,7.2,5797
228738393,46.834703999999995,110000000,5.2,1712
415484914,62.641286,120000000,5.9,2341
259175788,33.616115,120000000,5.2,914
403170142,68.889395,130000000,6.3,5080
169956806,27.990284000000003,120000000,5.4,613
286140700,67.33766999999999,115000000,6.4,3439
115772733,27.835435999999998,105000000,6.3,1570
242688965,66.757869,120000000,5.7,2342
93945766,17.060695000000003,120000000,5.7,354
48668907,11.137655,120000000,4.9,223
261930431,44.906918,117000000,5.9,1547
286168572,67.698004,120000000,6.4,4800
850000000,44.108427,113000000,7.1,4116
649398328,43.987061,120000000,6.4,3992
562816256,106.815545,115000000,7.5,5996
415440673,15.953444000000001,120000000,6.3,4053
924317558,54.035265,115000000,6.3,4432
585178928,64.18332099999999,135000000,6.8,2399
132900000,20.344364000000002,97250400,5.0,471
77628265,18.714197,115000000,5.8,341
164602163,60.467983999999994,115000000,6.0,1523
477200000,143.350376,125000000,5.8,2636
716392705,110.153618,105000000,7.3,5751
178127760,16.90444,116000000,5.7,428
245623848,39.873791,135000000,5.8,963
167977596,38.126095,120000000,4.4,2278
574480841,48.780039,110000000,6.3,2862
470490832,100.412364,110000000,6.0,2968
333011068,42.887121,110000000,6.0,925
215294342,23.657284,110000000,6.8,1099
362744280,76.840712,110000000,6.4,2124
478207520,44.635452,110000000,6.5,2965
295238201,103.71838699999999,110000000,6.2,3829
102000000,45.616098,116000000,7.0,1489
237382724,22.845143,112000000,4.9,621
227817248,31.703608000000003,120000000,5.5,1251
337580051,71.51059599999999,110000000,6.1,2397
563749323,36.65422,110000000,5.5,1179
103951461,19.625972,110000000,5.7,389
179246868,86.105615,110000000,5.9,1998
299268508,37.195046000000005,110000000,6.6,2692
347434178,32.473628000000005,105000000,5.5,695
164508066,23.336875,160000000,4.1,434
125537191,45.94834,110000000,6.6,2303
383531464,48.933370000000004,110000000,6.4,2089
871368364,138.049577,93000000,8.0,8705
72178895,22.643776000000003,110000000,5.7,672
87713825,18.866672,107000000,6.7,447
347234916,95.914473,120000000,6.7,3793
211643158,44.490453,130000000,6.6,1157
300135367,30.475296999999998,133000000,5.8,959
267045765,62.479574,105000000,6.7,1247
630161890,167.93287,108000000,7.6,7268
162949164,37.68056,126000000,6.5,1770
10372291,1.004579,90000000,3.7,16
237202299,52.995628,90000000,6.1,1485
457640427,95.301296,103000000,7.9,5439
358372926,65.948959,102000000,7.1,2608
876688482,132.397737,100000000,7.4,5815
599045960,88.935165,150000000,7.3,3855
362211740,51.188633,100000000,5.6,1243
520000000,101.74155,100000000,7.7,4185
214104620,33.691694,80000000,6.5,1344
266465037,42.361215,100000000,7.4,1502
378882411,38.729418,115000000,6.8,1116
150166126,40.597856,100000000,6.2,954
310650585,32.389353,100000000,5.4,1060
170432927,24.399642,100000000,6.1,1383
242295562,24.507987,100000000,5.6,543
425368238,82.121691,100000000,7.8,10099
100138851,46.727940999999994,100000000,6.8,1129
169327687,51.113717,100000000,7.2,1490
312573423,53.73289200000001,100000000,6.1,2896
347451894,58.849256000000004,100000000,6.4,1926
249288105,30.863434,100000000,4.9,967
100086793,31.586215000000003,100000000,6.4,572
268426634,36.711378,100000000,6.4,1121
278731369,41.426678,100000000,6.0,1699
211989043,20.652943,100000000,5.5,482
170877916,52.792678,100000000,7.3,2281
392000694,95.00793399999999,100000000,7.9,6571
336529144,48.205606,100000000,5.2,1498
121214377,58.782359,105000000,6.7,1560
130482868,73.872343,102000000,6.6,2977
140073390,37.321847999999996,80000000,6.5,703
82102379,32.271938,100000000,4.2,808
243400000,76.842247,100000000,5.6,1680
109578115,38.924136,140000000,7.2,948
68688831,19.38841,100000000,5.3,381
206172544,61.025639,90000000,6.1,1795
133718711,33.507289,105000000,5.5,783
93820758,50.767332,100000000,6.5,1276
7103973,12.092241,100000000,4.4,142
94882889,30.254021,100000000,6.4,717
246233113,34.308098,99000000,6.5,604
13835130,3.091077,10000000,7.1,73
433013274,41.862983,98000000,6.0,2206
193772504,46.160047999999996,100000000,7.1,1910
95311434,12.516546,94000000,7.1,187
149044513,23.230851,85000000,5.9,601
102000000,19.224754,90000000,5.4,334
172989651,44.455166,92000000,7.2,1811
104907746,16.460356,0,5.6,578
263920180,109.528572,90000000,7.3,3885
288347692,18.325897,100000000,5.4,426
76432727,37.054553999999996,95000000,7.0,858
877244782,65.22986800000001,95000000,6.2,2672
543514353,101.18705200000001,95000000,6.7,2374
93525586,29.257137,65000000,6.6,1065
940335536,85.688789,94000000,7.6,6122
1118888979,123.63033200000001,94000000,8.1,8064
926287400,106.914973,79000000,8.0,7487
114178613,63.628459,95000000,5.2,957
274703340,41.498631,115000000,5.7,2192
103039258,58.991388,100000000,5.9,2295
368780809,1.859364,93000000,5.7,2077
482860185,138.433168,93000000,7.0,4347
162839667,21.436682,90000000,6.3,572
304654182,65.40259499999999,92000000,5.2,3493
25819961,10.660441,145000000,5.8,106
631442092,77.817571,92000000,7.4,5152
10017322,7.029308,98000000,5.7,136
226497209,61.121717000000004,95000000,6.0,2010
589390539,104.121555,90000000,6.9,4412
497366869,73.575118,90000000,7.3,3806
167805466,37.698465,100000000,6.3,1165
347325802,35.814765,90000000,6.4,1054
155464351,15.835672,100000000,6.3,488
242988466,46.781182,100000000,6.5,1747
886686817,69.457898,90000000,6.5,2271
188133322,43.348022,90000000,7.0,3144
264105545,40.20395,92000000,5.6,1232
289847354,63.429157,90000000,7.9,4339
304320254,67.427755,90000000,7.6,2008
188072649,43.192048,92000000,6.5,1667
232617430,47.651083,90000000,7.2,2434
366101666,51.881077000000005,90000000,6.9,2066
524028679,57.834787,90000000,7.0,5766
94061311,29.608321999999998,100000000,5.3,621
186053725,51.548589,120000000,6.7,1224
233755553,27.867368,0,5.8,428
200276000,38.832842,75000000,6.7,1173
201596308,40.597344,90000000,5.5,1048
243637091,140.849495,88000000,5.6,2513
235926552,34.035114,100000000,6.8,1974
182290266,16.302378,90000000,5.2,466
171120329,55.249433999999994,90000000,7.2,1308
190213455,28.200874,95000000,5.6,634
162944923,18.69984,80000000,6.2,392
174578751,40.262260999999995,90000000,5.9,1648
156505388,56.81105600000001,95000000,5.5,1418
334901337,51.535701,90000000,6.7,3235
118063304,20.913852,68000000,5.9,302
143049560,27.166757,92000000,6.8,579
60874615,16.058284,90000000,5.7,369
484635760,46.200041999999996,90000000,6.5,2166
93700000,24.939295,100000000,6.9,963
140807547,15.350451000000001,90000000,5.9,290
35168966,15.625948999999999,100000000,6.1,264
79114085,31.802807,20000000,6.6,650
108539911,24.100863,88000000,7.3,616
16178959,3.593349,90000000,5.4,50
148336445,14.824166,87000000,6.7,216
494471524,32.079995000000004,92000000,6.1,950
429632142,57.739713,90000000,7.5,3218
384335608,37.272385,100000000,5.9,1410
288500217,53.213931,75000000,7.2,2825
315156409,36.38795,85000000,6.2,840
450717150,60.929352,85000000,7.2,3783
132274484,36.605246,75000000,5.6,924
358375603,56.257411,85000000,6.8,2566
340487652,29.21998,85000000,6.6,1449
208076205,34.773106,85000000,6.3,1345
183611771,9.895061,85000000,5.1,313
152930623,36.743324,75000000,5.8,932
194168700,44.967453000000006,85000000,6.7,1225
250649836,41.207568,90000000,6.7,1240
219103655,16.479851,85000000,6.2,360
311312624,42.069993,85000000,6.5,1999
197309027,26.61951,85000000,6.1,656
288747895,80.316463,85000000,6.9,4663
96976270,41.273567,68000000,7.2,999
80916492,24.107835,85000000,6.4,514
137298489,32.044191,85000000,6.1,712
162242962,16.595874,85000000,7.3,652
158468292,8.282876,85000000,6.1,1705
142940100,36.069611,90000000,6.9,1147
78382433,18.827753,85000000,5.5,427
37823676,5.159407,0,7.3,85
183018522,48.126296999999994,85000000,5.5,1114
47664559,38.885195,60000000,7.2,2126
74208267,29.211254999999998,60000000,5.4,516
123307945,17.783361,84000000,4.7,332
275650703,31.435539000000002,84000000,5.4,820
41037742,57.67393199999999,50000000,6.6,1940
237681299,41.176631,82500000,6.0,2104
21028755,13.661289000000002,8000000,6.7,226
112483764,11.77398,85000000,4.9,119
222231186,21.218000000000004,85000000,5.9,1799
160388063,58.57976,85000000,6.5,1527
84785914,51.970905,65000000,7.3,2023
96085477,18.447479,82000000,5.7,595
484572835,109.68478799999998,80000000,6.4,3012
274470394,77.58066099999999,80000000,6.0,2926
457696359,75.290998,80000000,6.7,2631
691210692,68.550698,75000000,6.9,9455
254455986,58.040149,80000000,6.2,3739
280000000,59.113174,80000000,6.6,1673
343397247,36.32705,80000000,6.3,1074
145771527,55.659988,80000000,7.1,1314
144000000,14.132582999999999,85000000,5.8,288
140464664,34.070054,75000000,5.9,855
190320568,26.065735,82000000,6.2,785
342695435,23.473004,75000000,5.4,484
246984278,45.589568,80000000,5.8,1155
230685453,23.496054,80000000,6.0,1051
266728738,16.939441,80000000,6.3,410
294804195,81.91469599999999,80000000,7.8,6336
163733697,19.500892999999998,80000000,5.3,331
260696994,29.558157,75000000,6.0,1333
245676146,46.075037,80000000,6.8,1583
212874442,23.531720999999997,80000000,5.9,901
181001478,49.078546,80000000,7.3,1077
214918407,37.02665,80000000,6.3,1543
224012234,45.154631,75000000,6.5,1270
178066569,46.887983,80000000,6.3,1018
173013509,24.598479,79000000,6.7,533
157107755,32.363538,80000000,6.6,2164
177977226,11.503960000000001,80000000,5.3,695
91188905,19.375768,80000000,5.2,369
250200000,36.125715,80000000,6.5,1288
233093859,41.890722,80000000,5.2,1043
136982834,22.179658,75000000,6.5,431
211817906,139.575085,68000000,7.4,3946
164000000,18.264635000000002,70000000,5.6,332
201584141,11.187696,80000000,5.2,220
122563539,41.670544,80000000,7.4,831
169852759,27.462640000000004,80000000,5.3,498
136159423,17.455023999999998,80000000,5.0,388
96105964,21.394281,80000000,6.2,393
473226958,61.692197,80000000,6.7,1497
90874570,14.530945999999998,80000000,7.0,292
123729176,25.978555,80000000,5.8,631
147080413,36.788745,102000000,6.1,932
142400065,31.054334000000004,75000000,5.9,893
71485043,21.891078,85000000,6.8,577
105316267,40.138009000000004,88000000,5.6,818
101371017,44.090534999999996,70000000,6.1,1509
43312294,20.632673,0,6.7,349
122444772,36.664991,80000000,5.9,1195
34566746,18.261210000000002,80000000,6.9,189
159212469,16.681269,80000000,5.8,378
126546518,10.088006,80000000,5.2,133
21400000,7.89147,44000000,3.0,255
68514844,16.715631,80000000,5.6,297
53825515,9.357733999999999,80000000,5.1,165
19480739,11.22268,80000000,5.4,318
17626234,14.564667000000002,80000000,6.1,299
69131860,11.356079,90000000,5.2,305
146936910,52.612025,90000000,5.7,1316
33463969,13.800656,80000000,5.4,267
107944236,27.097932,86000000,6.0,639
19406406,10.706613,0,7.3,111
5989640,7.342892,80000000,4.8,111
117831631,50.561849,130000000,5.2,1267
313542341,59.248437,60000000,7.7,3009
788241776,90.457886,45000000,8.0,5376
355692760,40.723459000000005,79000000,5.8,1030
248384621,41.247402,78000000,6.4,915
209196298,10.083905,78000000,6.7,1115
108103450,16.759252,100000000,6.5,318
149673788,22.132417999999998,79000000,4.1,604
236350661,10.520961,76000000,6.2,2028
97571250,35.384423,64000000,7.6,756
15071514,15.673154,80000000,5.7,359
35134820,8.981427,76000000,3.9,87
875958308,31.482871999999997,75000000,5.9,3462
179265204,47.436675,78000000,5.7,1155
970761885,136.886704,76000000,7.0,4637
816969268,60.442593,75000000,6.7,3260
229074524,2.502487,73000000,6.2,2487
532680671,48.110909,75000000,6.6,3237
69959751,35.387874,76000000,7.4,2071
296339527,4.6689099999999994,75000000,6.8,4097
258270008,73.82289,75000000,6.4,2528
335062621,51.469576,75000000,6.9,1456
660940780,85.11505799999999,80000000,6.5,2951
196482882,61.437585999999996,75000000,6.6,2105
90450008,31.160542,50000000,6.5,709
78000586,15.761384,80000000,4.7,183
117698894,71.124686,75000000,7.3,5487
271430189,38.864027,80000000,6.0,1705
219417255,57.753914,60000000,7.0,1910
73034460,13.25753,35000000,5.7,202
215663859,13.318744,75000000,5.9,283
119000410,18.70031,75000000,6.5,338
367275019,47.094369,75000000,5.8,1557
154937680,14.486310999999999,70000000,6.6,284
95226116,18.614720000000002,53000000,5.4,292
130358911,29.035221999999997,70000000,6.9,696
85632458,27.055085,70000000,6.4,573
98159963,23.004607,75000000,5.7,772
108145109,48.744209000000005,75000000,7.1,2265
55041367,14.209329,80000000,5.8,369
140175006,36.368839,75000000,6.3,874
67631903,24.353302,75000000,6.2,302
127600435,19.143321,55000000,5.9,311
226904017,37.917002000000004,75000000,5.7,880
77944725,23.663713,52000000,6.2,512
36754634,14.443810000000001,75000000,6.3,313
51142659,10.605084,75000000,5.0,166
14567883,11.873856,75000000,6.1,221
5802422,12.708963,0,5.8,282
5409517,8.098369,75000000,4.3,78
21009180,20.374308,45000000,5.7,276
248118121,42.006908,75000000,6.9,1946
1156730962,875.581305,74000000,6.4,4571
89792502,39.127082,82000000,5.9,1623
103891409,20.790703,73000000,5.8,327
13100000,18.659879999999998,75000000,5.8,476
349779543,45.720894,73000000,5.9,1022
111231041,21.789614999999998,70000000,5.4,444
61458982,20.199057,75000000,5.7,390
86658558,26.123704999999998,70000000,6.5,513
162966177,12.599836,72500000,6.2,491
176104344,13.543053,70000000,4.9,410
210000000,60.722162,72000000,7.7,3336
96889998,32.227222999999995,72000000,6.6,765
527068851,46.875375,75000000,6.9,2264
37317558,11.215702,72000000,6.6,188
54744738,8.468586,94000000,4.5,179
62172050,8.884317999999999,74500000,6.9,180
256697520,27.491891,60000000,6.2,1071
294456605,21.462935,71000000,5.4,686
408247917,28.848187,72000000,6.4,1599
919838758,47.320801,150000000,6.7,2988
461983149,82.643036,120000000,6.6,3877
309457509,20.230535,70000000,5.7,455
277448382,46.217769,70000000,5.8,1424
311594032,36.952268,74000000,5.8,719
309492681,16.411345,80000000,6.4,470
319131050,72.595961,70000000,7.9,6430
300854823,33.648404,70000000,6.6,1532
240031094,57.69846999999999,70000000,6.6,1896
116643346,34.052253,80000000,5.8,770
203388341,27.299301,68000000,6.5,1078
42285169,20.219385,75000000,5.3,409
171183863,42.957215999999995,70000000,5.5,1217
443140005,29.412262,75000000,5.4,666
114660784,19.708731,75000000,6.7,521
161025640,59.428222999999996,70000000,6.2,2981
118000000,19.711951000000003,70000000,6.3,391
202466756,49.199234000000004,70000000,5.5,1448
122919055,46.199482,70000000,7.6,1994
177584879,29.505574,66000000,7.0,992
154984035,43.873266,70000000,5.8,1523
90000098,24.961625,70000000,7.1,808
134748021,23.25645,70000000,5.8,493
215529201,64.45794699999999,70000000,6.2,2389
116672912,20.089933,70000000,6.0,352
135560026,48.032734000000005,70000000,7.1,1184
131457682,16.92991,70000000,7.0,630
67112664,14.780634,70000000,5.2,304
65977295,14.086292000000002,70000000,5.4,228
55987321,29.261347999999998,60000000,5.0,609
33561137,13.267631,70000000,5.2,269
160112671,58.40120400000001,70000000,6.1,1862
59418613,23.515938000000002,75000000,6.0,385
32287044,14.244518,70000000,5.9,241
57777106,29.501489000000003,66000000,6.1,695
19924033,8.37378,70000000,4.3,97
19870567,10.930537,70000000,5.5,179
13596911,10.54544,75000000,5.9,228
18662027,6.6820059999999994,70000000,5.9,43
17752940,46.832372,70000000,5.1,826
57958696,24.664776,70000000,5.7,439
38629478,13.483386999999999,70000000,4.6,180
122915111,44.478043,50000000,6.7,1659
61279452,25.020428,70000000,4.4,533
193000000,22.392544,68000000,5.9,437
698491347,107.069763,68000000,5.8,2301
71069884,22.572323,68000000,6.7,423
543513985,113.858273,69000000,7.1,6478
35431113,10.004564,60000000,5.4,222
217022588,68.734513,68000000,6.2,2463
39041505,18.888806,70000000,6.9,395
29762011,12.948627,68000000,5.7,250
83160734,27.115890000000004,36000000,5.4,611
60289912,26.153669,90000000,7.3,481
52099090,28.223664000000003,80000000,6.3,588
113280098,37.507135999999996,70000000,6.5,895
86387857,11.023691,69000000,5.5,531
112265139,38.634767,69000000,5.5,1269
212404396,25.877794,66000000,6.0,602
189198313,18.59991,66000000,6.6,488
25303038,12.282911,67000000,5.0,207
481840909,76.04186700000001,70000000,7.9,5048
203277636,54.814890000000005,66000000,6.1,1520
374111707,31.39165,70000000,6.1,992
383257136,99.561972,59000000,7.1,3857
75715436,26.792794,68000000,5.3,567
275293450,36.307296,65000000,6.7,1429
463517383,104.309993,63000000,7.9,8907
355237933,68.140214,52000000,7.3,1599
172855065,14.646884,65000000,5.5,297
441809770,48.356214,61000000,7.1,1884
250821495,28.540267,65000000,6.3,838
128107642,22.977983,65000000,6.5,1062
250288523,31.086790999999998,95000000,6.3,1183
211780824,43.865294,65000000,6.2,1685
163442937,43.055253,65000000,7.3,1400
128884132,15.772081,65000000,6.3,403
255000211,26.199089999999998,70000000,6.1,588
150270147,22.769108,50000000,5.7,453
69700000,18.281798000000002,65000000,6.0,238
162945894,24.697533,63000000,5.9,447
179379533,31.349142999999998,65000000,5.9,1743
162091208,27.870312,65000000,7.1,1234
133821816,33.439187,65000000,6.0,466
153962963,59.634029000000005,50100000,6.7,2542
156974557,38.994296999999996,65000000,5.9,1389
128905366,49.660055,65000000,5.7,1252
38376497,11.743085,4200000,6.4,215
240159255,6.227675,65000000,5.6,1600
73762516,42.57877,45000000,6.0,1175
89456761,15.858629,65000000,6.5,314
64321501,15.194239000000001,65000000,6.1,779
100853753,146.75739099999998,63000000,8.3,9413
43545364,8.629665,65000000,6.7,186
17218080,16.803457,65000000,5.4,269
71154592,31.324734000000003,65000000,5.0,687
42093706,20.415572,50000000,6.7,274
56681566,28.613892,43000000,4.8,575
39407616,85.428395,65000000,6.3,1286
74608570,4.137237,64000000,5.3,63
203427584,60.246978000000006,55000000,6.7,1772
132180323,42.551902,50000000,7.1,1165
296655431,40.137264,63000000,5.9,979
44091067,24.857079000000002,65000000,6.1,409
920100000,40.413191,63000000,7.6,4856
25052000,13.859307000000001,63000000,6.5,202
215887717,18.832470999999998,62000000,6.4,386
121545703,9.568883999999999,65000000,5.9,145
101595121,12.421503999999999,64000000,5.3,261
127666415,18.096884,62000000,6.1,340
107879496,11.056763,62000000,6.5,195
41819064,13.218008,62000000,4.3,242
18720175,11.262655,62000000,5.8,178
155760117,68.717016,44000000,7.6,4274
183953723,16.791058,63000000,5.5,331
422610419,65.197968,65000000,7.0,4997
516642939,32.829538,80000000,6.1,1373
244082376,30.951203000000003,60000000,6.9,1343
284600000,103.698022,60000000,8.2,4048
253625427,31.719463,0,5.6,648
314432665,47.973995,150000000,5.6,944
369330363,143.041543,61000000,7.9,5862
214034224,86.47681700000001,60000000,7.3,3583
352194034,59.824565,58000000,6.6,1174
149705852,18.345613,60000000,6.1,205
264118201,56.488027,60000000,7.8,4537
218613188,29.464852,70000000,6.8,817
164433867,18.106021,60000000,5.6,506
131940411,42.881415000000004,61000000,6.6,1589
93375151,18.735024,60000000,5.0,352
176070171,62.766854,60000000,6.6,1919
93354918,24.153567000000002,60000000,5.9,487
171757863,41.515702000000005,60000000,6.0,1272
